"Item Code","Colour Code","Item Description","Enriched Description",image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,image_13,image_14,image_15,image_16,image_17,image_18,image_19,image_20,image_21,image_22,image_23
W1011249A,9VA,"Embossed Vintage Logo T-Shirt","Our Embossed Vintage Logo T-Shirt is a subtle way to elevate your casual wear. We've reimagined our iconic vintage logo in this minimalistic style so you can have a reliable tee that works with any outfit. Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size, Crew neck, Short sleeves, Embossed logo, Superdry tab.",https://image1.superdry.com/static/images/products/upload9223368955666218533.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666218532.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666218527.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666218529.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666218530.jpg,https://image1.superdry.com/static/images/products/w1011249a_9va_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W1011249A,CO5,"Embossed Vintage Logo T-Shirt","Our Embossed Vintage Logo T-Shirt is a subtle way to elevate your casual wear. We've reimagined our iconic vintage logo in this minimalistic style so you can have a reliable tee that works with any outfit. Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size, Crew neck, Short sleeves, Embossed logo, Superdry tab.",https://image1.superdry.com/static/images/products/upload9223368955666218488.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666218487.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666218482.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666218484.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666218485.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1110345A,8MF,"Destroyed Polo Shirt","Compliment your classic wardrobe with a traditional polo vibe. The Destroyed Polo Shirt is an old-school piece that is enhanced with a vintage wash to add an extra layer of authentic vintage spirit to your look. Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size, Pique fabric, Regular collar, Two-button fastening, Short sleeves, Reinforced split side seams, Taped collar lining, Embroidered Superdry logo.",https://image1.superdry.com/static/images/products/upload9223368955666226201.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666226200.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666226196.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666226198.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1110345A,9XF,"Destroyed Polo Shirt","Compliment your classic wardrobe with a traditional polo vibe. The Destroyed Polo Shirt is an old-school piece that is enhanced with a vintage wash to add an extra layer of authentic vintage spirit to your look. Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size, Pique fabric, Regular collar, Two-button fastening, Short sleeves, Reinforced split side seams, Taped collar lining, Embroidered Superdry logo.",https://image1.superdry.com/static/images/products/upload9223368955666315941.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315940.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315947.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315942.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315943.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315945.jpg,https://image1.superdry.com/static/images/products/m1110345a_9xf_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7011014A,9VF,"Core Cargo Pants","A timeless and rustic solution to contemporary style, the Core Cargo pants are a classic example of reliable workwear. Their comfort is matched only by their earthy style which lends itself well to any vintage wardrobe. Channel the blue-collar spirit for any casual occasion with an icon that has a legacy spanning generations. Tapered Fit. With room on the thigh, gradually tapering down to a slim ankle opening, a tapered fit gives a contemporary and more tailored look., Button fastening with zip fly, Belt loops, Seven pocket design, Signature Superdry patch on pocket.",https://image1.superdry.com/static/images/products/upload9223368955666222305.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222304.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222297.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222301.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222300.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222299.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222302.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7011014A,AFB,"Core Cargo Pants","A timeless and rustic solution to contemporary style, the Core Cargo pants are a classic example of reliable workwear. Their comfort is matched only by their earthy style which lends itself well to any vintage wardrobe. Channel the blue-collar spirit for any casual occasion with an icon that has a legacy spanning generations. Tapered Fit. With room on the thigh, gradually tapering down to a slim ankle opening, a tapered fit gives a contemporary and more tailored look., Button fastening with zip fly, Belt loops, Seven pocket design, Signature Superdry patch on pocket.",https://image1.superdry.com/static/images/products/upload9223368955666322699.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322698.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322690.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322692.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322696.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322693.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322694.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322695.jpg,https://image1.superdry.com/static/images/products/m7011014a_afb_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7011014A,LO3,"Core Cargo Pants","A timeless and rustic solution to contemporary style, the Core Cargo pants are a classic example of reliable workwear. Their comfort is matched only by their earthy style which lends itself well to any vintage wardrobe. Channel the blue-collar spirit for any casual occasion with an icon that has a legacy spanning generations. Tapered Fit. With room on the thigh, gradually tapering down to a slim ankle opening, a tapered fit gives a contemporary and more tailored look., Button fastening with zip fly, Belt loops, Seven pocket design, Signature Superdry patch on pocket.",https://image1.superdry.com/static/images/products/upload9223368955666324585.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666324584.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666324576.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666324578.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666324580.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666324579.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666324582.jpg,https://image1.superdry.com/static/images/products/m7011014a_lo3_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W9810178A,02A,"Tarp Tri-fold Wallet","The Tarp Tri-fold wallet is essential for running everyday errands, keeping your valuables safe and secure. Simple yet effective, this accessory will complete your style this season. Hook and loop fastening, Four card slots, Note slots, Zip fastening coin compartment, Rubberised Superdry logo.",https://image1.superdry.com/static/images/products/upload9223368955666323167.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666323166.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666323162.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666323165.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666323164.jpg,https://image1.superdry.com/static/images/products/w9810178a_02a_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W9810178A,98T,"Tarp Tri-fold Wallet","The Tarp Tri-fold wallet is essential for running everyday errands, keeping your valuables safe and secure. Simple yet effective, this accessory will complete your style this season. Hook and loop fastening, Four card slots, Note slots, Zip fastening coin compartment, Rubberised Superdry logo.",https://image1.superdry.com/static/images/products/upload9223368955666312476.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312475.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312472.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312470.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312473.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312474.jpg,https://image1.superdry.com/static/images/products/w9810178a_98t_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1011637A,1IP,"Code Surplus Logo T-Shirt","Opt for a sleek and minimalist look for your sporty wardrobe. This clean classic shows off our Superdry brand with a subtle style. Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape, Ribbed crew neck collar, Short sleeves, Printed graphic, Signature Superdry tab.",https://image1.superdry.com/static/images/products/zoom/upload9223368955666322608.jpg,https://image1.superdry.com/static/images/products/upload9223368955666315442.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322615.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322611.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322610.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322613.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322612.jpg,https://image1.superdry.com/static/images/products/M1011637A_1IP_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1011727A,6SI,"Overdyed Logo Loose T-Shirt","Minimalistic and stylish, the Overdyed Logo Loose T-Shirt is the perfect companion for your casual wear. This discreet tee is sure to be a wardrobe staple with its versatility and effortless comfort. Complete your authentic style by pairing it with your favourite jeans to keep you looking effortless throughout the day.  Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape, Crew neck, Bicep sleeve length, Printed Superdry logo.",https://image1.superdry.com/static/images/products/upload9223368955666320117.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320116.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320109.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320111.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320112.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320114.jpg,https://image1.superdry.com/static/images/products/m1011727a_6si_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1011727A,9UN,"Overdyed Logo Loose T-Shirt","Minimalistic and stylish, the Overdyed Logo Loose T-Shirt is the perfect companion for your casual wear. This discreet tee is sure to be a wardrobe staple with its versatility and effortless comfort. Complete your authentic style by pairing it with your favourite jeans to keep you looking effortless throughout the day.  Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape, Crew neck, Bicep sleeve length, Printed Superdry logo.",https://image1.superdry.com/static/images/products/upload9223368955666317445.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666317444.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666317437.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666317439.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666317440.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666317442.jpg,https://image1.superdry.com/static/images/products/m1011727a_9un_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1011726A,5PI,"Logo Print Oversized T-Shirt","Looking for a new way to bring your sporty style into your look? Refresh your wardrobe essentials with the Logo Print Oversized T-shirt. Its comfortable, easy fit compliments a casual look for day-to-day wear. Pair it with joggers or jeans depending on what you're up to; it's as versatile as it is simple. Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape, Ribbed crew neck collar, Short sleeves, Printed Superdry branding on chest, Printed logo on left sleeve.",https://image1.superdry.com/static/images/products/zoom/upload9223368955666320091.jpg,https://image1.superdry.com/static/images/products/upload9223368955666320099.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320098.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320093.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320094.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666320096.jpg,https://image1.superdry.com/static/images/products/m1011726a_5pi_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1011726A,JAR,"Logo Print Oversized T-Shirt","Looking for a new way to bring your sporty style into your look? Refresh your wardrobe essentials with the Logo Print Oversized T-shirt. Its comfortable, easy fit compliments a casual look for day-to-day wear. Pair it with joggers or jeans depending on what you're up to; it's as versatile as it is simple. Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape, Ribbed crew neck collar, Short sleeves, Printed Superdry branding on chest, Printed logo on left sleeve.",https://image1.superdry.com/static/images/products/upload9223368955666322625.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322624.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322617.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322619.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322620.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322622.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322621.jpg,https://image1.superdry.com/static/images/products/M1011726A_JAR_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1011726A,T7X,"Logo Print Oversized T-Shirt","Looking for a new way to bring your sporty style into your look? Refresh your wardrobe essentials with the Logo Print Oversized T-shirt. Its comfortable, easy fit compliments a casual look for day-to-day wear. Pair it with joggers or jeans depending on what you're up to; it's as versatile as it is simple. Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape, Ribbed crew neck collar, Short sleeves, Printed Superdry branding on chest, Printed logo on left sleeve.",https://image1.superdry.com/static/images/products/upload9223368955666321426.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666321425.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666321418.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666321420.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666321421.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666321423.jpg,https://image1.superdry.com/static/images/products/M1011726A_T7X_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1011726A,V2N,"Logo Print Oversized T-Shirt","Looking for a new way to bring your sporty style into your look? Refresh your wardrobe essentials with the Logo Print Oversized T-shirt. Its comfortable, easy fit compliments a casual look for day-to-day wear. Pair it with joggers or jeans depending on what you're up to; it's as versatile as it is simple. Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape, Ribbed crew neck collar, Short sleeves, Printed Superdry branding on chest, Printed logo on left sleeve.",https://image1.superdry.com/static/images/products/upload9223368955666322596.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322595.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322588.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322590.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322591.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322593.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666322592.jpg,https://image1.superdry.com/static/images/products/m1011726a_v2n_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W8011458A,9WY,"High Neck Sleeveless Mini Dress","Statements should be made when entering a room, the High Neck Sleeveless Mini Dress is the perfect companion for this. Create your distinctive look for any event or occasion by bringing elegance and quality to your outfit, this dress will sure keep you looking and feeling your best. Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size, Halter neck, Sleeveless, Mid-thigh length, Tie fastening at back, Signature Superdry tab.",https://image1.superdry.com/static/images/products/upload9223368955666315164.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315161.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315163.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315156.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315160.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315159.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666315158.jpg,https://image1.superdry.com/static/images/products/w8011458a_9wy_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W9110342A,11S,"Tarp Rucksack","The Tarp rucksack is one of those rugged-looking rucksacks that draws inspiration from classic hiking designs. Multiple compartments and pockets give you the flexibility to load your essentials in the best way for your trip. No matter what your day has in store, load up with the Tarp rucksack. Classic hiking-inspired design, 21 litre approximate capacity, Top grab handle, Zipped main compartment with integral padded laptop sleeve, Zipped mesh storage pocket, Zipped secondary compartment with integral storage pouches, Twin-zipped external pocket, Zipped side pockets, Adjustable padded and ventilated shoulder straps, Padded and ventilated back panel, Reinforced base, Superdry logo. H 46cm x W 33cm x D 14cm",https://image1.superdry.com/static/images/products/upload9223368955666312469.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312468.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312462.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312464.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312467.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312466.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312465.jpg,https://image1.superdry.com/static/images/products/w9110342a_11s_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2011962A,3KU,"Embossed Vintage Logo Hoodie","Bring that trusted Superdry comfort to your essentials with the Embossed Vintage Logo Hoodie. This casual statement is the perfect layering option to keep cosy and stylish throughout the day. To bring together your personal style, pair it with your favourite jeans and embrace the classic vintage design. Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size, Drawstring hood, Long sleeves, Large front pocket, Ribbed cuffs and hem, Embossed Superdry logo, Signature Superdry tab.",https://image1.superdry.com/static/images/products/upload9223368955666222068.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222067.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222064.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222063.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222060.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222062.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666222065.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W9110352A,9UN,"Messenger Bag","The Superdry take on a classic design, the Messenger bag has been a fashion staple for generations. Its effortless, over-the-shoulder style has been elevated with high-quality craftsmanship and a contemporary sporty spirit. The iconic Superdry branding ensures that you can carry your belongings with an athletic look that seamlessly blends into your day-to-day outfits. Grab handle, Adjustable shoulder strap with movable padding, Drawcord and snap fastened flap, Zip pocket, Internal sleeve, Internal mesh compartment with zip fastening, Printed Superdry branding. H 35cm x W 40.5cm x D 6cm",https://image1.superdry.com/static/images/products/upload9223368955666312438.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312437.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312431.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312433.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312436.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312435.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666312434.jpg,https://image1.superdry.com/static/images/products/w9110352a_9un_D9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
